question_id,lane,answer_type,round,K,evidence_mode,coverage_incomplete,tickers,parse_rate,gold_scoreable,tu,au,eu,tu_mm,au_mm,eu_mm,tu_norm,au_norm,eu_norm,eu_tu_ratio,predicted,p_noncommit,p_noncommit_fundamental,p_noncommit_trading,p_sys,agent_entropy_fundamental,agent_entropy_trading,k_eff_fundamental,k_eff_trading,gold_prob,correct,brier,nll,agent_gold_prob_fundamental,agent_gold_prob_trading,model,gold_label,noncommit_is_gold,predicted_is_noncommit,prediction_commitment_cell,strict_correct,strict_error,lenient_correct,error_type,ticker1
T45,T,screening_top1,1,20,oracle_evidence,False,IDXX|SHOP|MRVL|AXON,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,MRVL,0.0,0.0,0.0,"{""IDXX"": 0.0, ""SHOP"": 0.0, ""MRVL"": 1.0, ""AXON"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,IDXX,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,IDXX
T46,T,screening_top1,1,20,oracle_evidence,False,WBD|APP|INTC|LRCX|MU,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,APP,0.0,0.0,0.0,"{""WBD"": 0.0, ""APP"": 1.0, ""INTC"": 0.0, ""LRCX"": 0.0, ""MU"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.890371757896165,0.0,0.0,qwen3,WBD,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,WBD
T47,T,screening_top1,1,20,oracle_evidence,False,CMCSA|TEAM|KDP|TRI,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,TRI,0.0,0.0,0.0,"{""CMCSA"": 0.0, ""TEAM"": 0.0, ""KDP"": 0.0, ""TRI"": 1.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,CMCSA,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,CMCSA
T48,T,screening_top1,1,20,oracle_evidence,False,INTC|WBD|AMAT|CMCSA,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,CMCSA,0.0,0.0,0.0,"{""INTC"": 0.0, ""WBD"": 0.0, ""AMAT"": 0.0, ""CMCSA"": 1.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,INTC,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,INTC
T49,T,screening_top1,1,20,oracle_evidence,False,NVDA|LRCX|KLAC|APP,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7056471805599452,0.0,0.7056471805599452,0.430676558073393,0.0,0.430676558073393,1.0,NVDA,0.0,0.0,0.0,"{""NVDA"": 0.5, ""LRCX"": 0.0, ""KLAC"": 0.0, ""APP"": 0.5, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.5,True,0.5,0.916290731874155,0.0,1.0,qwen3,NVDA,False,False,committed_gold__committed_pred,True,False,True,correct,NVDA
T50,T,screening_top1,1,20,oracle_evidence,False,LRCX|AMAT|MU|WBD|APP,1.0,True,0.969789730621484,0.499289665793696,0.4705000648277879,0.994789730621484,0.5242896657936961,0.4705000648277879,0.5412499541801218,0.2786588682066825,0.2625910859734391,0.4851567818997946,APP,0.0,0.0,0.0,"{""LRCX"": 0.25, ""AMAT"": 0.0, ""MU"": 0.0, ""WBD"": 0.175, ""APP"": 0.575, ""none_clear"": 0.0}",-0.0,0.998579331587392,20,20,0.25,False,0.92375,1.5040773967762742,0.0,0.5,qwen3,LRCX,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,LRCX
T6,T,screening_top1,1,20,oracle_evidence,False,EA|INTC|MSTR|CPRT,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,CPRT,0.0,0.0,0.0,"{""EA"": 0.0, ""INTC"": 0.0, ""MSTR"": 0.0, ""CPRT"": 1.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,EA,False,False,committed_gold__committed_pred,False,True,True,wrong_direction_commitment,EA
T7,T,screening_top1,1,20,oracle_evidence,False,ON|NVDA|AAPL|MSFT,1.0,True,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,NVDA,0.0,0.0,0.0,"{""ON"": 0.0, ""NVDA"": 1.0, ""AAPL"": 0.0, ""MSFT"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.0,False,2.0,2.70805020110221,0.0,0.0,qwen3,none_clear,True,False,noncommit_gold__committed_pred,False,True,False,overcommitment,ON
T8,T,screening_top1,1,20,oracle_evidence,False,APP|TSLA|COST|TTD,1.0,True,0.6818546087307834,0.2113545439029954,0.4705000648277879,0.6943546087307834,0.2238545439029954,0.4705000648277879,0.423660088694911,0.1313219617048442,0.2923381269900667,0.6900298961146355,none_clear,0.575,1.0,0.15,"{""APP"": 0.0, ""TSLA"": 0.0, ""COST"": 0.0, ""TTD"": 0.425, ""none_clear"": 0.575}",-0.0,0.4227090878059908,20,20,0.0,False,1.51125,2.70805020110221,0.0,0.0,qwen3,APP,False,True,committed_gold__noncommit_pred,False,True,False,hedge_collision,APP
T9,T,screening_top1,1,20,oracle_evidence,False,TSLA|INTC|LRCX|NVDA,1.0,True,0.6931471805599453,0.0,0.6931471805599453,0.7056471805599452,0.0,0.7056471805599452,0.430676558073393,0.0,0.430676558073393,1.0,TSLA,0.0,0.0,0.0,"{""TSLA"": 0.5, ""INTC"": 0.0, ""LRCX"": 0.5, ""NVDA"": 0.0, ""none_clear"": 0.0}",-0.0,-0.0,20,20,0.5,True,0.5,0.916290731874155,1.0,0.0,qwen3,TSLA,False,False,committed_gold__committed_pred,True,False,True,correct,TSLA
